naics_2007_us_code,wage_offer_from_9089,wage_offer_unit_of_pay_9089,country_of_citzenship,employer_state,pw_level_9089,case_status,class_of_admission
551114.0,185000.0,2.0,24,46,3,2,16
541511.0,90667.0,2.0,57,20,0,2,16
522294.0,81328.0,2.0,26,48,1,2,16
611310.0,82000.0,2.0,45,4,0,2,16
541519.0,65000.0,2.0,26,15,0,2,16
541511.0,93600.0,2.0,57,15,2,2,16
333314.0,92331.0,2.0,57,4,1,2,16
21111.0,100000.0,2.0,25,46,0,2,16
541511.0,77834.0,2.0,57,10,1,2,26
541511.0,81723.2,2.0,57,23,2,2,16
522110.0,95000.0,2.0,57,29,0,2,16
561730.0,21424.0,2.0,35,36,0,2,9
541511.0,66622.0,2.0,57,48,0,2,16
334513.0,81619.0,2.0,116,21,1,2,16
541511.0,105373.0,2.0,57,33,3,2,16
541330.0,75213.0,2.0,57,4,1,2,16
541511.0,100838.0,2.0,81,46,1,2,16
541511.0,77480.0,2.0,97,46,1,2,16
541511.0,62712.0,2.0,57,40,1,2,35
334210.0,83359.92,2.0,89,4,1,2,16
522110.0,166130.0,2.0,27,36,2,2,16
541710.0,130000.0,2.0,116,33,1,2,16
561320.0,90480.0,2.0,57,20,1,2,16
541512.0,114296.0,2.0,57,7,3,2,16
541519.0,95000.0,2.0,57,23,0,2,16
541330.0,55037.0,2.0,57,29,1,2,16
335311.0,75774.0,2.0,66,4,3,2,6
541420.0,78416.0,2.0,57,23,2,2,16
518112.0,170000.0,2.0,42,36,3,2,16
541614.0,76918.0,2.0,89,48,2,2,16
23622.0,75213.0,2.0,116,4,1,2,16
541990.0,67000.0,2.0,57,17,1,2,16
512210.0,85738.0,2.0,35,9,3,2,16
541511.0,93600.0,2.0,57,15,2,2,16
541511.0,110100.0,2.0,57,4,3,2,16
23622.0,75213.0,2.0,129,4,1,2,16
541511.0,103000.0,2.0,57,4,1,2,16
334413.0,85000.0,2.0,26,4,1,2,16
541511.0,67800.0,2.0,57,46,1,2,16
541611.0,105000.0,2.0,57,48,1,2,16
5416.0,75629.0,2.0,57,4,1,2,16
541511.0,77522.0,2.0,57,15,1,2,16
22111.0,82000.0,2.0,57,46,2,2,16
423450.0,82800.0,2.0,57,40,2,2,16
541511.0,95306.0,2.0,57,48,3,2,16
541512.0,82514.0,2.0,57,7,1,2,16
541511.0,72675.0,2.0,57,33,1,2,16
611110.0,36000.0,2.0,24,4,3,2,16
541511.0,93600.0,2.0,97,9,1,2,16
524298.0,92500.0,2.0,57,20,1,2,16
541512.0,145704.0,2.0,57,46,3,2,35
541519.0,85592.0,2.0,97,29,2,2,16
541511.0,56400.0,2.0,57,33,0,2,16
541519.0,85446.0,2.0,118,46,3,2,16
54161.0,87000.0,2.0,57,40,1,2,16
541810.0,83000.0,2.0,117,9,3,2,16
621111.0,185000.0,2.0,57,48,1,2,16
3222.0,92700.0,2.0,116,4,3,2,10
54161.0,132000.0,2.0,57,36,1,2,16
4238.0,56534.0,2.0,142,37,0,2,28
523110.0,175302.0,2.0,138,36,3,2,26
541511.0,120000.0,2.0,57,4,3,2,16
423690.0,145704.0,2.0,116,46,3,2,16
54133.0,48152.0,2.0,27,9,0,2,16
541512.0,125000.0,2.0,24,4,1,2,16
541512.0,77522.0,2.0,57,48,1,2,16
8112.0,17.55,1.0,66,47,0,0,16
332111.0,89110.0,2.0,138,23,0,2,16
541511.0,115024.0,2.0,57,4,2,2,16
541511.0,99000.0,2.0,57,10,3,2,16
325412.0,165000.0,2.0,62,4,1,2,16
236210.0,72717.0,2.0,116,1,1,0,7
448140.0,125000.0,2.0,57,4,3,2,16
448140.0,133500.0,2.0,57,4,2,2,16
334220.0,96721.0,2.0,57,4,2,2,16
339115.0,117021.0,2.0,116,4,3,0,7
541330.0,84198.0,2.0,57,4,1,2,10
21111.0,97600.0,2.0,138,4,2,2,16
551112.0,135000.0,2.0,57,15,3,2,16
423120.0,106267.0,2.0,116,4,1,2,6
541512.0,95181.0,2.0,57,46,2,2,16
334210.0,97178.0,2.0,57,4,1,0,16
333319.0,87422.0,2.0,42,47,1,0,16
7221.0,51314.0,2.0,116,4,2,2,3
523110.0,93000.0,2.0,57,6,3,2,16
541511.0,74797.0,2.0,57,4,1,2,16
33411.0,131518.0,2.0,57,4,3,2,16
541511.0,102794.0,2.0,57,4,1,2,16
523110.0,141882.0,2.0,57,36,2,2,16
541511.0,74797.0,2.0,57,4,1,2,16
541511.0,99923.0,2.0,57,4,2,2,26
541511.0,74797.0,2.0,57,4,1,2,16
541511.0,74797.0,2.0,57,4,1,2,16
523999.0,96650.0,2.0,24,20,1,2,16
541511.0,88504.0,2.0,57,4,2,2,16
334417.0,131123.0,2.0,62,40,3,2,16
334111.0,129979.0,2.0,138,4,3,2,26
541710.0,86154.0,2.0,57,29,2,2,16
541511.0,92435.0,2.0,57,23,3,2,16
541511.0,75000.0,2.0,57,6,1,3,16
621111.0,125000.0,2.0,24,16,0,0,16
517110.0,105545.0,2.0,24,23,1,2,16
541710.0,96900.0,2.0,26,33,1,2,16
621111.0,49400.0,2.0,102,15,1,2,16
541512.0,80000.0,2.0,57,10,0,2,16
541213.0,78312.0,2.0,142,48,0,2,16
541219.0,65604.0,2.0,57,40,1,2,16
54171.0,70000.0,2.0,24,15,0,2,16
621210.0,34653.0,2.0,102,48,2,0,1
813319.0,35090.0,2.0,116,4,0,2,16
541511.0,102000.0,2.0,57,15,2,2,16
311811.0,67995.0,2.0,102,33,1,2,16
622310.0,44957.0,2.0,65,36,0,2,16
814110.0,24690.0,2.0,102,48,2,2,3
333120.0,100000.0,2.0,57,6,3,2,16
424920.0,132000.0,2.0,57,36,3,2,35
54171.0,55000.0,2.0,24,15,1,2,16
622110.0,289000.0,2.0,91,23,0,2,17
541511.0,90000.0,2.0,57,29,2,2,16
621210.0,104000.0,2.0,116,45,0,2,16
523110.0,117312.0,2.0,5,36,3,2,16
541330.0,105500.0,2.0,39,4,3,2,16
541511.0,77775.0,2.0,89,24,1,0,16
541613.0,131352.0,2.0,25,9,3,0,17
611310.0,59895.0,2.0,116,9,0,2,16
5416.0,75629.0,2.0,57,4,1,2,16
541110.0,45136.0,2.0,42,4,1,2,16
541511.0,98000.0,2.0,57,46,1,2,16
541511.0,80000.0,2.0,57,48,1,2,16
541511.0,105373.0,2.0,57,33,3,2,16
221310.0,99300.0,2.0,57,33,3,2,16
541611.0,200000.0,2.0,62,36,2,2,16
541512.0,123800.0,2.0,126,4,1,2,10
541511.0,80288.0,2.0,57,21,1,2,16
524210.0,109685.0,2.0,57,15,3,2,16
541511.0,80000.0,2.0,57,48,1,2,16
541511.0,72675.0,2.0,57,33,1,2,16
541511.0,90000.0,2.0,57,20,2,2,16
623110.0,130000.0,2.0,102,40,1,2,16
541512.0,86403.0,2.0,57,4,1,2,16
511210.0,98080.0,2.0,24,4,3,2,16
454390.0,84198.0,2.0,26,4,1,2,16
621111.0,155000.0,2.0,1,6,0,2,16
621111.0,150000.0,2.0,57,3,1,2,16
611710.0,50066.0,2.0,106,4,1,2,16
541512.0,93912.0,2.0,57,15,3,2,16
423220.0,67683.0,2.0,126,33,1,2,16
541511.0,95680.0,2.0,57,33,3,2,16
541511.0,105373.0,2.0,57,33,3,2,16
5416.0,139048.0,2.0,57,15,3,2,16
541511.0,113090.0,2.0,57,4,1,2,16
621112.0,166400.0,2.0,57,40,0,2,16
611310.0,72500.0,2.0,116,9,0,2,16
52232.0,88691.0,2.0,57,4,3,2,16
541511.0,113090.0,2.0,57,4,1,2,16
54161.0,132000.0,2.0,62,36,2,2,16
54151.0,112000.0,2.0,57,4,1,2,16
541512.0,75379.0,2.0,57,33,1,2,16
8131.0,44304.0,2.0,116,4,2,2,29
541511.0,95000.0,2.0,57,6,1,0,16
541511.0,113755.0,2.0,57,4,3,2,16
541511.0,65645.0,2.0,57,52,1,2,16
621111.0,21986.0,2.0,102,9,1,0,3
541211.0,76170.0,2.0,57,33,3,2,16
541511.0,85446.0,2.0,57,9,2,2,16
3364.0,88000.0,2.0,24,13,1,2,39
454210.0,26686.0,2.0,37,4,0,0,3
541611.0,95000.0,2.0,42,36,3,2,16
541410.0,65000.0,2.0,24,36,0,0,16
54161.0,80288.0,2.0,57,21,1,2,16
221119.0,112944.0,2.0,107,20,1,2,29
611310.0,75000.0,2.0,45,48,1,2,16
611310.0,45000.0,2.0,13,20,0,2,16
33441.0,55661.0,2.0,126,4,1,2,16
541511.0,73000.0,2.0,57,21,0,0,16
541511.0,57000.0,2.0,57,33,0,2,16
541512.0,92394.0,2.0,57,9,1,0,16
541511.0,83000.0,2.0,136,51,1,2,16
523920.0,160000.0,2.0,57,4,2,2,16
331111.0,66019.0,2.0,126,9,0,2,16
424320.0,63419.0,2.0,57,43,0,0,16
541511.0,105373.0,2.0,57,33,3,2,16
523110.0,120000.0,2.0,57,36,3,2,16
611110.0,42400.0,2.0,102,9,1,2,16
541511.0,90000.0,2.0,57,29,2,2,16
541511.0,85660.08,2.0,57,21,1,2,16
611310.0,45280.0,2.0,103,45,0,2,16
517.0,96470.0,2.0,24,46,3,2,16
622110.0,209996.0,2.0,47,23,1,2,16
541511.0,115128.0,2.0,89,33,3,2,16
541611.0,77500.0,2.0,57,36,0,2,16
541511.0,105373.0,2.0,57,33,3,2,16
516110.0,71864.0,2.0,112,36,1,2,16
611310.0,54000.0,2.0,26,10,0,2,16
541511.0,80000.0,2.0,57,48,1,2,16
541940.0,75000.0,2.0,116,42,0,2,16
812320.0,33363.0,2.0,116,21,2,2,3
3359.0,60840.0,2.0,126,4,2,2,10
541511.0,98010.0,2.0,57,29,1,2,16
622110.0,160000.0,2.0,46,30,0,2,16
51721.0,119802.0,2.0,57,51,1,2,16
541511.0,80000.0,2.0,57,48,1,0,16
52399.0,136989.0,2.0,138,36,3,2,16
541511.0,140000.0,2.0,57,29,3,2,16
541512.0,116501.0,2.0,57,33,1,2,16
541512.0,53477.0,2.0,57,46,0,2,16
541710.0,128000.0,2.0,57,21,3,2,16
213112.0,66185.0,2.0,92,46,1,2,16
541940.0,99309.0,2.0,57,39,1,2,16
523110.0,150000.0,2.0,42,33,1,2,16
54151.0,135000.0,2.0,57,4,1,2,16
334210.0,62500.0,2.0,126,4,1,2,16
315.0,96300.0,2.0,116,33,1,2,16
541511.0,125850.0,2.0,62,46,2,2,16
541511.0,60000.0,2.0,57,6,1,3,16
423620.0,85738.0,2.0,116,9,3,2,7
622110.0,240000.0,2.0,57,23,2,2,16
541511.0,33.92,1.0,57,33,1,2,16
811212.0,55500.0,2.0,126,46,1,2,16
541511.0,99000.0,2.0,57,48,2,2,16
335211.0,46758.0,2.0,87,15,0,2,10
541710.0,67500.0,2.0,24,21,0,2,16
336350.0,75714.0,2.0,24,23,2,2,16
551112.0,91000.0,2.0,57,15,1,2,16
541511.0,123282.0,2.0,57,4,3,2,16
541511.0,85000.0,2.0,57,29,3,2,16
54151.0,142542.0,2.0,57,4,3,2,16
541612.0,87404.0,2.0,24,36,0,2,16
3336.0,81400.0,2.0,57,45,1,2,16
541511.0,82514.0,2.0,57,48,1,0,16
523110.0,148750.0,2.0,57,36,3,2,16
541690.0,135200.0,2.0,57,40,3,2,35
33911.0,66700.0,2.0,29,9,0,2,16
33441.0,106600.0,2.0,57,46,3,2,26
611310.0,71000.0,2.0,57,9,0,2,16
518111.0,124999.94,2.0,57,51,0,2,16
54151.0,68661.0,2.0,57,29,0,2,16
551112.0,70200.0,2.0,57,10,1,2,35
425110.0,128773.0,2.0,57,4,3,2,16
54172.0,83200.0,2.0,57,21,1,2,16
423830.0,31200.0,2.0,129,25,0,2,16
541618.0,113755.0,2.0,57,4,2,2,16
622110.0,160000.0,2.0,105,23,1,2,16
541511.0,150800.0,2.0,24,37,3,2,16
926120.0,66352.0,2.0,57,46,1,2,16
541490.0,61693.0,2.0,116,36,1,2,16
523110.0,150000.0,2.0,138,6,3,2,7
423430.0,51778.0,2.0,81,4,2,2,16
7221.0,48214.0,2.0,116,4,2,2,9
541614.0,97386.0,2.0,116,4,3,2,28
331210.0,83200.0,2.0,57,4,1,2,16
541513.0,62040.0,2.0,3,23,0,0,16
332312.0,47819.0,2.0,102,46,3,2,16
72111.0,98488.0,2.0,89,0,3,2,16
511210.0,115000.0,2.0,57,4,1,2,16
54151.0,143582.0,2.0,57,4,3,2,16
541511.0,80000.0,2.0,57,20,0,2,16
611110.0,47600.0,2.0,57,29,3,2,24
621340.0,63773.0,2.0,102,25,1,2,16
551112.0,125000.0,2.0,57,15,1,2,26
51121.0,95000.0,2.0,36,51,2,2,16
112310.0,50336.0,2.0,85,46,1,0,39
54151.0,131518.0,2.0,57,4,3,2,16
51121.0,200000.0,2.0,18,51,3,2,16
541511.0,73000.0,2.0,57,33,1,2,16
541519.0,62000.0,2.0,57,20,0,2,26
541511.0,106000.0,2.0,57,33,3,2,16
561330.0,114816.0,2.0,57,36,3,2,16
541613.0,66269.0,2.0,57,17,1,2,16
54151.0,102773.0,2.0,57,40,3,2,16
54151.0,98530.0,2.0,1,4,1,2,16
621111.0,140000.0,2.0,97,27,0,2,16
541110.0,30347.0,2.0,27,46,1,0,16
62211.0,79020.0,2.0,24,40,1,2,16
541511.0,86715.0,2.0,57,20,2,2,16
611310.0,57000.0,2.0,66,38,0,2,16
621330.0,35090.0,2.0,116,4,0,2,10
523920.0,140000.0,2.0,57,20,3,2,16
523920.0,100000.0,2.0,116,4,1,2,16
541940.0,47362.0,2.0,116,43,0,2,10
5415.0,72654.0,2.0,57,13,3,2,16
541330.0,58760.0,2.0,57,46,1,2,16
454111.0,132335.0,2.0,24,51,3,2,39
541511.0,85570.0,2.0,57,15,2,2,16
611310.0,59000.0,2.0,116,23,0,2,16
54151.0,77850.0,2.0,57,10,1,2,16
541511.0,62546.0,2.0,57,33,0,2,16
622110.0,57000.0,2.0,27,33,0,2,16
541511.0,72675.0,2.0,57,33,2,2,16
541511.0,91187.0,2.0,57,46,2,2,16
541511.0,107000.0,2.0,57,10,3,2,16
481111.0,77492.0,2.0,57,46,0,2,16
524298.0,74000.0,2.0,57,20,0,2,16
622110.0,150000.0,2.0,3,37,1,2,16
5415.0,72654.0,2.0,57,13,3,2,16
541219.0,70000.0,2.0,57,40,0,2,16
541330.0,90012.0,2.0,57,46,1,2,16
611310.0,96890.0,2.0,116,36,1,2,16
541940.0,40477.0,2.0,106,29,0,2,16
611110.0,35290.0,2.0,57,10,0,2,16
5411.0,250000.0,2.0,13,36,2,2,16
611310.0,51999.96,2.0,109,45,1,2,16
334413.0,70907.0,2.0,26,14,1,2,16
51121.0,92988.0,2.0,57,51,0,2,16
423410.0,55765.0,2.0,126,4,0,2,10
541511.0,89024.0,2.0,57,33,2,2,10
5415.0,72654.0,2.0,57,13,3,2,16
33441.0,106601.0,2.0,57,46,3,2,26
541512.0,137500.0,2.0,10,4,1,2,10
541511.0,99000.0,2.0,57,10,3,2,22
541930.0,42000.0,2.0,126,4,0,2,16
541512.0,54912.0,2.0,57,10,1,2,16
621491.0,101300.0,2.0,57,4,2,2,16
6211.0,300000.0,2.0,57,23,1,2,16
523110.0,120000.0,2.0,57,36,2,2,16
541511.0,64771.0,2.0,26,15,1,2,16
541511.0,108534.0,2.0,57,46,3,2,16
541511.0,89024.0,2.0,57,33,2,2,16
541519.0,72550.0,2.0,57,51,1,2,16
334413.0,70907.0,2.0,57,14,1,2,16
541511.0,90000.0,2.0,57,33,2,2,16
334510.0,93912.0,2.0,57,15,3,2,16
541511.0,91187.0,2.0,57,46,2,2,16
622110.0,88067.0,2.0,57,16,3,2,16
236115.0,57699.2,2.0,143,46,1,3,16
541511.0,76835.0,2.0,126,4,1,2,16
334119.0,96950.0,2.0,57,4,2,2,16
32599.0,80392.0,2.0,89,46,1,0,16
622110.0,240000.0,2.0,57,23,2,2,16
334413.0,76505.0,2.0,57,4,1,2,16
541512.0,159400.0,2.0,57,4,3,2,16
311513.0,57138.0,2.0,89,5,0,0,16
54151.0,98571.0,2.0,57,4,2,2,16
541519.0,116356.0,2.0,57,4,2,2,16
54161.0,97000.0,2.0,57,40,1,2,16
62111.0,175000.0,2.0,75,40,1,2,24
541511.0,81827.0,2.0,57,25,1,2,16
541511.0,79165.0,2.0,57,33,1,2,16
454111.0,75629.0,2.0,24,51,0,2,16
524126.0,74838.0,2.0,57,4,1,2,16
237990.0,67184.0,2.0,57,5,1,2,16
621111.0,200000.0,2.0,97,45,1,2,16
423450.0,123000.0,2.0,57,4,3,2,16
541511.0,99840.0,2.0,57,4,1,0,16
541511.0,99840.0,2.0,57,4,1,0,10
541511.0,99840.0,2.0,57,4,1,3,16
518111.0,124999.94,2.0,57,51,0,2,16
31181.0,56701.0,2.0,116,33,1,2,16
511140.0,58843.0,2.0,26,5,0,2,16
334417.0,89415.0,2.0,5,40,3,2,16
51121.0,90000.0,2.0,31,51,3,2,26
511210.0,100000.0,2.0,57,4,1,2,16
5415.0,93600.0,2.0,57,15,2,2,16
541511.0,72675.0,2.0,57,33,1,2,16
33411.0,88301.25,2.0,26,4,1,2,16
54189.0,115024.0,2.0,57,4,2,2,16
623990.0,19843.0,2.0,102,4,1,0,2
541519.0,119808.0,2.0,57,23,3,2,16
541511.0,99000.0,2.0,57,10,3,2,16
611310.0,88400.0,2.0,138,25,1,2,16
54133.0,102453.0,2.0,24,40,1,2,16
541611.0,109000.0,2.0,85,36,2,2,16
541519.0,98405.0,2.0,57,48,2,2,16
561320.0,65645.0,2.0,85,52,0,2,16
541511.0,72758.0,2.0,57,4,0,2,16
611310.0,57000.0,2.0,66,37,0,2,29
3344.0,114275.0,2.0,4,4,1,2,16
541420.0,75000.0,2.0,66,4,0,2,16
33411.0,131518.0,2.0,57,4,3,2,16
541511.0,72675.0,2.0,57,33,1,2,10
721110.0,66123.0,2.0,116,4,3,2,16
54161.0,101088.0,2.0,57,15,1,2,16
541211.0,88000.0,2.0,116,33,2,2,16
541511.0,105373.0,2.0,57,33,3,2,16
541511.0,92000.0,2.0,57,20,1,2,16
541512.0,162500.0,2.0,57,4,3,2,16
48211.0,91894.0,2.0,57,40,3,2,16
541511.0,113797.0,2.0,57,48,3,2,16
524114.0,119309.0,2.0,57,28,3,2,16
213113.0,85717.0,2.0,57,25,3,2,16
334413.0,92331.0,2.0,26,4,1,2,16
541611.0,78000.0,2.0,57,48,0,2,16
541330.0,82118.0,2.0,57,46,1,2,16
541511.0,99000.0,2.0,57,10,3,2,16
541710.0,57096.0,2.0,26,33,1,0,16
524126.0,93101.0,2.0,57,37,3,2,16
611310.0,67500.0,2.0,139,22,0,2,16
622110.0,240000.0,2.0,102,36,0,3,16
424990.0,124072.0,2.0,116,10,3,2,16
541511.0,166005.0,2.0,57,40,3,2,16
611310.0,46490.0,2.0,27,6,0,2,16
621340.0,93642.0,2.0,116,36,1,2,16
541511.0,85895.0,2.0,57,9,1,2,16
541511.0,52416.0,2.0,57,46,0,2,16
622110.0,205000.0,2.0,138,20,1,2,16
611310.0,179422.0,2.0,62,4,0,2,16
7221.0,34237.0,2.0,66,36,3,2,10
541211.0,122450.0,2.0,57,33,3,2,16
621498.0,166400.0,2.0,85,3,0,2,16
611310.0,100000.0,2.0,102,25,1,2,16
54151.0,86070.0,1.0,57,23,2,2,16
452112.0,130000.0,2.0,57,2,3,2,16
541519.0,110000.0,2.0,57,15,0,2,16
621111.0,80.0,1.0,57,10,0,2,16
3344.0,78811.0,2.0,26,3,1,0,16
31523.0,80933.0,2.0,116,4,3,2,10
541511.0,68661.0,2.0,57,33,0,2,16
541330.0,90480.0,2.0,62,4,1,2,16
333132.0,115000.0,2.0,24,46,1,2,16
33592.0,58552.0,2.0,102,4,3,0,20
541519.0,124363.0,2.0,57,4,2,2,16
541511.0,87422.0,2.0,57,4,3,2,16
5415.0,112000.0,2.0,57,4,3,2,16
523110.0,115000.0,2.0,57,46,1,2,16
541611.0,104000.0,2.0,57,36,3,2,16
522110.0,58400.0,2.0,126,48,0,2,16
334119.0,105124.0,2.0,57,4,1,0,16
541511.0,162698.0,2.0,57,33,3,0,16
541511.0,109533.0,2.0,57,4,3,2,16
5415.0,112000.0,2.0,57,4,3,2,16
334413.0,131300.0,2.0,57,4,3,2,16
541690.0,145600.0,2.0,57,9,1,2,16
541330.0,66893.0,2.0,57,5,1,2,16
5415.0,112000.0,2.0,57,4,3,2,16
61171.0,45000.0,2.0,26,4,0,2,16
523110.0,117312.0,2.0,57,36,1,2,16
334419.0,121326.0,2.0,24,4,1,2,39
541511.0,81900.0,2.0,57,46,1,2,16
541211.0,56400.0,2.0,66,4,0,2,16
236210.0,68827.0,2.0,102,11,3,2,16
519190.0,127130.0,2.0,45,4,1,2,16
541511.0,83990.0,2.0,57,33,1,2,26
541990.0,120806.0,2.0,57,4,3,2,16
926110.0,74000.0,2.0,26,36,2,2,16
541519.0,72758.0,2.0,57,4,0,2,16
541511.0,68000.0,2.0,57,33,1,2,16
541511.0,89024.0,2.0,57,4,3,0,35
339112.0,96034.0,2.0,57,40,3,2,16
541511.0,83491.0,2.0,57,48,2,2,16
541511.0,98405.0,2.0,57,48,2,2,16
541511.0,79206.0,2.0,57,21,1,2,16
336120.0,77490.0,2.0,57,29,1,2,16
511210.0,79310.0,2.0,57,4,1,2,16
561320.0,54.0,1.0,57,23,1,2,16
4244.0,58282.0,2.0,116,33,1,2,16
523120.0,43784.0,2.0,116,36,0,2,16
4244.0,47715.0,2.0,116,33,1,2,16
33611.0,77792.0,2.0,58,37,1,2,16
713940.0,25000.0,2.0,12,6,0,2,31
423690.0,100000.0,2.0,57,46,1,2,35
622110.0,200000.0,2.0,116,1,0,0,16
541511.0,63500.0,2.0,57,15,1,2,16
541330.0,80995.0,2.0,26,4,2,2,16
541512.0,58365.0,2.0,26,37,0,2,16
2361.0,49379.0,2.0,3,10,2,2,16
541511.0,105373.0,2.0,57,33,3,2,16
611310.0,140000.0,2.0,26,10,0,2,16
622110.0,100.0,1.0,97,18,0,2,16
541511.0,80600.0,2.0,57,21,2,2,16
334413.0,47008.0,2.0,66,14,0,2,16
3254.0,67000.0,2.0,57,33,1,2,16
611310.0,60000.0,2.0,117,40,0,2,16
541512.0,57000.0,2.0,26,37,0,2,16
32311.0,90043.0,2.0,138,15,3,2,16
333132.0,120000.0,2.0,27,46,3,2,16
621111.0,260000.0,2.0,57,6,0,2,16
334413.0,87693.0,2.0,57,14,3,2,16
611310.0,88999.92,2.0,143,45,0,2,16
621498.0,50000.0,2.0,18,36,1,2,16
482.0,55195.0,2.0,57,40,0,0,16
541512.0,90480.0,2.0,57,4,1,2,16
721110.0,52354.0,2.0,57,10,0,0,16
541710.0,68869.0,2.0,57,23,1,2,16
221310.0,100000.0,2.0,57,33,2,2,16
334290.0,100714.0,2.0,57,6,2,2,16
541613.0,75483.0,2.0,57,13,2,2,16
541511.0,68474.0,2.0,57,46,0,2,16
454111.0,82701.0,2.0,57,51,1,2,16
454111.0,70700.0,2.0,24,51,0,2,16
541310.0,69597.0,2.0,45,36,2,2,16
541511.0,78374.0,2.0,57,15,2,2,16
54151.0,90650.0,2.0,18,40,1,2,16
541512.0,88005.0,2.0,85,46,3,2,16
518210.0,47500.0,2.0,106,2,1,2,16
336350.0,72000.0,2.0,85,37,3,2,16
621340.0,115169.6,2.0,102,36,2,2,3
624410.0,43493.0,2.0,116,4,1,2,10
541519.0,124363.0,2.0,57,4,2,2,16
541511.0,87942.0,2.0,57,23,3,2,16
541511.0,89024.0,2.0,57,33,2,2,16
541611.0,108534.0,2.0,57,36,3,2,16
541613.0,114296.0,2.0,105,48,3,2,16
334413.0,74568.0,2.0,57,14,1,2,16
424320.0,42000.0,2.0,57,43,0,0,16
541330.0,69014.0,2.0,57,4,1,2,16
541810.0,93038.0,2.0,91,15,1,3,16
316211.0,118352.0,2.0,124,39,1,2,16
541511.0,100730.0,2.0,57,37,3,2,16
334413.0,57075.0,2.0,81,14,0,2,16
541512.0,81308.0,2.0,26,20,0,2,16
721110.0,105000.0,2.0,57,36,3,2,16
54151.0,84198.0,2.0,126,4,1,2,16
518210.0,66126.0,2.0,57,2,1,2,16
511110.0,56992.0,2.0,58,33,0,2,16
334413.0,72446.0,2.0,57,14,1,2,16
541511.0,103854.0,2.0,57,20,2,2,16
623110.0,16744.0,2.0,102,35,0,2,3
541511.0,67766.0,2.0,57,21,1,2,16
541613.0,75483.0,2.0,57,13,2,2,16
541511.0,89700.0,2.0,57,46,1,0,16
336211.0,75691.0,2.0,24,29,3,2,16
51121.0,83108.0,2.0,27,35,2,2,16
611310.0,47000.0,2.0,19,5,0,2,16
541511.0,85000.0,2.0,24,10,1,2,26
541211.0,120370.0,2.0,57,33,3,2,16
221121.0,85399.44,2.0,57,46,1,2,16
551114.0,90800.0,2.0,17,33,2,2,16
541611.0,78000.0,2.0,57,36,1,2,16
516110.0,88250.0,2.0,57,36,1,2,16
541512.0,101700.0,2.0,57,33,2,2,22
335311.0,96500.0,2.0,57,25,1,2,16
334413.0,87838.0,2.0,57,14,2,2,16
523110.0,120000.0,2.0,57,36,3,2,16
813211.0,84302.0,2.0,102,46,3,2,16
62111.0,190000.0,2.0,57,52,0,2,16
5241.0,92000.0,2.0,57,20,3,2,16
541511.0,101795.0,2.0,57,4,3,2,16
541330.0,123864.0,2.0,24,46,3,2,16
334413.0,74568.0,2.0,57,14,1,2,16
51721.0,102006.0,2.0,57,51,3,2,16
326199.0,66706.0,2.0,142,33,3,2,16
515210.0,89819.0,2.0,57,40,1,2,16
54151.0,74360.0,2.0,117,29,1,2,26
541219.0,37440.0,2.0,46,25,0,0,16
814110.0,24690.0,2.0,85,7,2,0,0
323115.0,67059.0,2.0,57,37,1,2,16
551112.0,102240.0,2.0,57,36,0,0,16
611110.0,29373.0,2.0,101,46,3,2,16
522110.0,185000.0,2.0,104,20,2,2,16
611610.0,47195.0,2.0,126,4,1,2,10
541612.0,92250.0,2.0,57,36,0,3,16
541330.0,78000.0,2.0,57,15,1,2,16
621399.0,37856.0,2.0,116,4,0,0,16
541512.0,76398.0,2.0,57,29,1,2,10
541511.0,100672.0,2.0,57,46,3,2,16
621511.0,63024.0,2.0,102,4,0,0,16
334413.0,86403.0,2.0,57,14,3,2,16
54121.0,89000.0,2.0,85,33,3,2,16
541511.0,86200.0,2.0,57,33,1,2,16
541110.0,119496.0,2.0,62,4,0,2,16
541611.0,82826.0,2.0,57,36,1,2,16
452112.0,109616.0,2.0,57,2,3,2,16
541512.0,130000.0,2.0,26,4,1,2,10
621111.0,120474.0,2.0,57,3,0,2,16
523110.0,125000.0,2.0,57,36,3,2,16
611310.0,80.0,1.0,57,4,2,2,16
5415.0,82500.0,2.0,106,5,1,2,16
611110.0,29373.0,2.0,101,46,3,2,16
541511.0,63960.0,2.0,57,16,1,2,16
541710.0,77792.0,2.0,57,23,1,2,16
621111.0,180000.0,2.0,97,9,0,2,16
6239.0,47133.0,2.0,102,4,2,2,16
488510.0,49920.0,2.0,42,4,0,0,16
237130.0,166400.0,2.0,66,4,1,2,7
3254.0,121900.0,2.0,24,4,1,2,16
541511.0,100422.0,2.0,57,8,3,2,16
518111.0,68682.0,2.0,116,4,1,2,7
334119.0,110033.0,2.0,57,4,3,2,16
541611.0,73500.0,2.0,65,36,1,2,16
611110.0,48200.0,2.0,102,3,1,2,16
541511.0,70117.0,2.0,57,40,1,0,16
541511.0,72675.0,2.0,57,33,1,2,16
541511.0,105500.0,2.0,57,33,3,2,16
3336.0,67900.0,2.0,24,16,1,2,16
54151.0,134077.0,2.0,57,48,2,2,16
454111.0,81786.0,2.0,57,51,1,2,16
533110.0,113027.0,2.0,116,48,3,2,16
336120.0,88400.0,2.0,26,29,1,2,16
541511.0,55600.0,2.0,36,40,0,2,16
541512.0,103854.0,2.0,57,20,2,2,16
